This file was created by CMPT_ME_BEME_OP_INV_RETS using the 202208 CRSP database.
It contains value- and equal-weighted returns for portfolios formed on ME, BEME, and OP.

The portfolios are constructed at the end of June.  BEME is book value at the last fiscal year end of the prior calendar year
divided by ME at the end of December of the prior year. OP is operating profits (sales - cost
of goods sold - selling, general and administrative expenses - interest expense) divided by book
at the last fiscal year end of the prior calendar year.
Annual returns are from January to December.

Missing data are indicated by -99.99 or -999.

Please be aware that some of the value-weight averages of operating profitability for
deciles 1 and 10 are extreme. These are driven by extraordinary values of OP for
individual firms. We have spot checked the accounting data that produce the
extraordinary values and all the numbers we examined accurately reflect the
data in the firm’s accounting statements.

The break points include utilities and include financials.

The  portfolios  include utilities and include financials.


  Average Value Weighted Returns -- Monthly
,SMALL LoBM LoOP,ME1 BM1 OP2,ME1 BM1 OP3,SMALL LoBM HiOP,ME1 BM2 OP1,ME1 BM2 OP2,ME1 BM2 OP3,ME1 BM2 OP4,ME1 BM3 OP1,ME1 BM3 OP2,ME1 BM3 OP3,ME1 BM3 OP4,SMALL HiBM LoOP,ME1 BM4 OP2,ME1 BM4 OP3,SMALL HiBM HiOP,BIG LoBM LoOP,ME2 BM1 OP2,ME2 BM1 OP3,BIG LoBM HiOP,ME2 BM2 OP1,ME2 BM2 OP2,ME2 BM2 OP3,ME2 BM2 OP4,ME2 BM3 OP1,ME2 BM3 OP2,ME2 BM3 OP3,ME2 BM3 OP4,BIG HiBM LoOP,ME2 BM4 OP2,ME2 BM4 OP3,BIG HiBM HiOP
201610, -13.6008,  -5.8898,  -4.3349,  -5.1055, -12.8175,  -5.1322,  -4.1381,  -5.3850,  -6.4364,  -1.4688,  -1.6731,  -3.5374,  -7.0279,  -2.9013,  -2.5182,  -6.1555,  -5.9815,  -5.0387,  -4.8764,  -2.2831,  -6.5183,  -3.1718,  -2.7331,  -1.6548,  -3.5767,  -0.8432,  -1.7755,   0.6666,  -2.6546,   0.2097,  -4.2519,  -6.5199
201611,   3.5584,   6.8589,   7.3285,  10.8861,   9.1116,   9.9017,  13.2330,  13.7987,   5.2362,  13.6772,  14.2821,  18.0143,  10.8272,  13.6763,  12.1820,  13.3305,   3.2950,  -1.9682,   0.6593,   4.6327,   5.0637,   4.0808,   6.7908,  10.4052,   3.3755,   6.8616,   8.8746,   7.1914,  12.2626,   8.6469,  10.1320,  10.3278
201612,  -3.7956,   1.1677,   3.7081,   3.5923,  -0.5165,   2.5454,   3.7887,   1.7543,   1.5933,   6.8140,   7.3533,   6.8234,   1.2059,   5.9198,   6.7071,   0.4316,  -3.7125,  -0.6101,   0.7481,   1.2732,  -1.9621,   1.1449,   1.5544,   1.0124,  -0.3353,   1.9302,   1.0834,   1.7969,   1.4324,   2.4722,   0.8026,  -3.8169
201701,   4.2126,   0.0407,  -0.0907,  -1.5680,   5.1831,   0.1000,  -1.7703,   0.1078,   2.7068,  -1.5724,  -2.3402,  -1.1670,   3.3094,   0.1031,   0.4193,   7.0466,   9.4042,   3.2726,   2.2778,   1.6984,   3.7553,   2.4339,   3.8856,   3.4783,   2.5577,   1.5257,   2.7890,  -0.7053,   1.0361,   1.2072,   1.8880,  -3.2856
201702,   4.4506,   1.5083,   1.2993,   0.6504,   5.0000,   0.3867,   0.4265,   0.2358,   2.4544,   1.0219,   1.5241,   1.0715,  -1.3165,  -1.1929,   1.2385,  -0.5858,   7.3961,   5.2938,   4.3092,   3.1968,   1.6202,   4.0356,   1.9967,   2.2126,   1.5163,   2.2369,   1.5873,   3.8998,   1.5483,   2.9461,   0.6706,   2.1747
201703,   2.0334,   2.2438,  -0.7240,   1.0837,   5.4309,  -1.3271,   1.1803,  -2.2963,   3.1663,  -0.1683,  -1.3382,   0.0052,  -0.9293,   1.9537,  -1.8976,  -7.6019,  -0.4139,   2.5866,   1.7537,   0.6074,   1.8637,   0.7524,  -0.3736,  -2.1138,  -0.0047,  -0.3349,  -0.2846,   1.2675,  -0.7751,  -2.4988,  -1.1665,   0.2284
201704,  -1.1878,   1.6772,   2.5184,   3.1946,  -2.1748,  -1.1424,   1.7705,   2.5723,  -0.2134,   1.7619,   0.6777,   1.1603,  -1.5791,   0.4436,  -0.2741,  -0.9058,   4.3289,   2.4539,   1.1763,   1.7205,   3.4499,   1.1293,   0.8696,   1.1273,   0.7181,   1.2019,  -0.0318,   0.8868,  -1.6877,  -0.3350,   0.7088,  -4.2892
201705,  -4.7960,   1.1684,  -0.4966,  -0.8211,  -5.7753,  -1.3536,  -2.4217,  -2.0155,  -4.1024,  -2.4164,  -3.5231,  -3.9985,  -3.1416,  -2.0950,  -1.7587,  -3.4357,   2.6140,   6.4055,   2.0172,   1.2580,  -0.0498,   3.2121,   0.4350,  -2.3246,  -0.4984,   0.0546,  -1.6876,  -2.0257,  -2.0624,  -1.9790,  -1.4118,  -8.5360
201706,   8.8690,   1.4213,   4.8325,   1.8123,   5.9822,   2.7441,   4.0842,   1.3329,   8.5051,   3.5200,   2.9534,   4.3938,   2.1468,   3.1069,   3.9723,   1.5967,   3.3551,   1.4091,   1.5538,   0.4137,   0.7766,   1.3278,   2.1398,   1.5595,   0.5728,   2.0234,   0.5821,   3.0493,   2.3933,   2.1529,   3.4365,   4.0281
201707,  -3.1519,   0.9642,   1.5462,  -0.2015,  -1.5279,  -0.1810,  -0.3297,  -0.7490,   0.0284,   0.3426,  -0.1019,   0.6742,  -1.5176,   0.0191,   0.4369,  -2.4866,   2.5709,   0.6442,   2.7588,   0.8691,   2.8628,   2.5472,   0.4197,   1.4087,   1.5177,   1.2723,  -0.0376,   1.1539,   2.6748,   1.6340,   3.3824,  -2.1569
201708,  -3.8322,   3.8083,  -2.8757,  -2.9978,   0.3450,  -1.3493,  -3.1001,  -2.8476,   0.7183,  -2.9146,  -3.1407,  -0.8393,  -2.0544,  -2.5275,  -2.4991,  -4.8161,   3.5812,   1.3498,  -1.3555,   0.0989,   0.8608,  -0.7268,  -1.0479,  -0.8774,  -1.4983,  -0.3883,  -1.2829,  -2.8457,  -2.8137,   0.1581,  -1.3985,   3.0639
201709,   9.3409,   3.8844,   5.3795,   5.9760,  16.6526,   6.3361,   8.7988,   9.5707,  13.3596,   7.9071,   8.8689,   9.2531,   9.3336,   6.4836,   6.1850,   6.9212,  -0.2422,   1.6830,   0.6385,   3.1870,   5.5860,   2.7099,   3.2408,   4.1997,   4.5529,   4.7729,   4.2342,  -3.3777,   4.9956,   2.4449,   2.1177,   9.2927
201710,  -3.6174,   0.4817,   0.8006,   0.8237,  -2.4059,   1.8160,   2.1638,  -0.7396,  -0.8183,   0.3356,  -0.5975,   3.3850,   1.1789,   1.0527,  -0.3599,  -0.9844,   2.5603,   5.5313,   1.7287,   1.3695,   5.0512,   2.8561,   2.0401,   0.6945,   1.6182,   2.6414,   1.1259,  -5.6135,   0.9497,   3.0263,  -3.4484,   2.2339
201711,   1.2258,   2.4113,   3.1401,   4.6899,   2.5344,   1.6689,   3.0257,   5.8020,   4.0227,   1.5509,   3.9591,   9.8811,   4.6361,   2.2862,   4.2222,   2.8372,   4.9492,   1.1163,   3.7848,   4.4820,   1.6459,   2.5845,   4.5219,   3.9682,   2.3666,   3.2262,   5.0657,   7.6913,   3.4824,   2.8070,  -1.9845,   3.2269
201712,   1.1478,  -1.6721,  -0.5285,   1.4143,   1.8405,  -0.1527,  -1.4871,   0.6196,   2.0290,  -1.7285,  -0.7226,  -0.8717,   4.0718,   2.0512,   1.5770,  -8.1943,   0.8360,  -1.8950,   0.6372,   1.6060,   0.8727,  -0.1975,   0.9214,   3.2278,   1.7854,  -0.1929,   0.7113,  -1.0633,   0.9811,  -0.7412,   4.4443,   0.9819
201801,   2.7876,   2.9378,   2.7476,   0.0406,   3.7520,   1.7190,   2.0534,   3.0736,   6.2419,   2.1524,   1.1076,   3.1696,   3.2978,   1.0484,   0.7064,   1.8436,   7.6600,   8.3114,   4.9098,   4.2137,   5.8208,   5.1965,   5.3656,   3.1559,   3.1303,   3.8737,   4.3608,   2.1301,   3.6230,   1.8761,   6.3077,   1.2917
201802,  -4.6293,  -1.1587,  -5.7874,  -4.0279,  -3.2505,  -3.7439,  -4.3412,  -4.3204,  -5.2924,  -2.9284,  -3.4404,  -5.3944,  -5.2633,  -2.8550,  -3.3297,  -4.4245,  -3.6716,   1.1793,  -3.9399,  -3.8867,  -2.6897,  -4.2396,  -4.4801,  -3.7594,  -4.9525,  -3.9475,  -5.7552,  -2.9840,  -4.5974,  -3.6886,  -6.7938,  -9.7732
201803,   0.3900,   3.2867,   1.9942,   3.3349,  -2.2644,   3.5622,   1.5463,  -0.1964,   3.9641,   2.1464,   2.8823,   0.6049,  -2.1800,   2.5729,   1.2301,   3.5656,  -0.7309,  -0.0242,  -0.0499,  -0.9855,   0.5693,  -0.2417,  -0.9706,  -1.6118,  -1.2743,   0.2645,  -2.2778,   0.6158,  -0.2000,   0.3691,  -3.3786,  -5.3700
201804,  -0.2444,   2.6546,   0.7092,   0.7386,   2.2222,   0.3915,   0.4006,   1.1179,   0.3553,   0.7333,   1.7569,  -1.9771,   1.7676,   1.4488,   1.6519,   0.6594,   1.2150,  -1.4057,  -1.3480,  -1.2199,   2.0719,  -0.1397,   0.2404,  -1.7081,   1.3955,  -0.5950,  -0.4740,  -5.1346,   0.7252,  -0.5803,   2.0287,   2.9201
201805,   8.2994,  11.2150,   4.3173,   5.2213,   8.5550,   7.7167,   5.2577,   7.2248,   3.6979,   5.4725,   5.9498,   4.9808,   3.7290,   3.0615,   6.4808,   6.3396,   6.7569,  11.5814,   2.5936,   1.7493,   7.9482,   3.2183,   2.2443,  -0.7219,   2.0140,   2.0720,   1.1898,   0.6734,   1.1190,   1.2519,   1.0840,   3.5291
201806,  -0.8723,   3.8267,   0.3236,   3.8290,  -3.4319,   1.0623,   1.4952,   2.2902,  -4.2456,   0.3576,   1.1567,   1.6428,   1.3717,   1.3887,   2.9197,  -0.7272,   0.2510,  -1.4381,   2.9554,   1.2176,   0.9666,   0.3561,   0.6333,   2.3607,   1.4416,  -0.2378,   0.3455,   5.9265,  -1.1433,  -0.4563,  -0.1467,  -1.9354
201807,  -2.2170,   2.5433,   2.9722,   1.5039,  -2.4417,   3.2072,   2.3031,   2.2876,  -2.2107,   0.9352,   0.1835,  -1.5391,  -0.2881,   0.0089,   0.7109,  -0.5014,   0.3847,   2.5538,   1.1568,   3.3855,  -2.7590,   4.1200,   4.3168,   2.5738,   1.8671,   3.2079,   1.3725,   3.7069,   2.2593,   3.5289,  -0.2306,   1.3455
201808,   7.3353,   6.6330,   6.0095,   3.0906,   4.0499,   4.0767,   2.9175,   0.4117,   0.1314,   1.3076,   0.4631,   3.5285,   0.9175,   1.9707,   7.1022,   0.5289,  14.6637,  14.4675,   5.8243,   3.5156,  10.6160,   4.1570,   1.4807,   2.4279,  -0.3358,   0.9783,   0.8749,   2.7724,   1.2673,   2.3670,   0.1592,   1.1208
201809,   0.2680,  -2.2866,  -2.0650,  -1.9713,  -3.2892,  -3.4848,  -2.1100,  -4.1889,  -2.2871,  -3.5597,  -3.5282,  -1.5471,  -2.1585,  -2.9030,  -3.5759,  -2.6448,  -2.7203,   1.7894,  -0.3775,  -0.1729,  -1.2389,   1.9148,  -0.1699,  -0.0163,  -1.1572,  -1.9235,  -1.6028,  -3.8781,  -1.4196,  -3.5244,  -1.4600,   1.1595
201810, -15.6067, -12.5143, -10.7655, -10.9837, -11.8895, -11.5643, -10.0670, -10.4063, -11.0039,  -8.5978,  -7.8154,  -9.1351,  -9.6847,  -7.5219,  -9.4625, -10.7884, -14.2008, -13.8227,  -9.0930,  -8.7374, -11.0475,  -8.8385,  -8.0764, -10.1389,  -8.1314,  -7.0570,  -5.8648,  -8.5549,  -8.8639,  -6.6942,  -5.7179,  -5.5882
201811,  -1.9992,  -2.8003,   2.9276,  -0.6605,  -0.3450,   1.8806,   2.4428,  -3.2154,  -3.3127,   1.5415,   0.6665,  -5.6688,  -4.4689,  -1.2151,  -3.7977,  -4.8027,   1.4507,  -0.5512,   4.1043,   2.9776,   2.2787,   1.0154,   2.6247,   2.9006,   1.3420,   2.8225,   2.8454,   7.4268,   0.8110,   1.0362,  -0.8926,   2.0062
201812, -17.3523, -13.0241, -12.2130, -12.5233, -17.4981, -10.0619, -10.8982, -12.3784, -14.4584, -10.9900, -11.5790, -16.2761, -16.0383, -11.7132, -11.5265, -19.6602,  -8.6762, -10.0756,  -9.5005,  -9.5947, -11.4929,  -8.7008, -10.8763, -11.9446, -10.1009, -10.6983, -10.9438, -11.2172, -12.9723, -13.4686,  -9.6082, -11.9393
201901,  23.9280,  12.0417,  10.8382,  13.2592,  17.0254,  11.5186,   9.5262,  11.5088,  16.8587,   7.2370,   9.6713,  16.1075,  15.9055,  11.8550,  12.1513,  19.3321,  18.0903,  12.5047,  10.9276,   9.7544,  13.7629,   8.5783,   9.2941,  10.9666,  11.8666,   9.7739,  11.6105,   9.4929,  11.9698,  12.0846,   9.7765,  11.0869
201902,   5.8449,   5.2756,   6.3079,   5.9315,   7.9231,   5.0541,   4.6420,   3.2016,   7.7128,   4.6552,   5.4409,   1.1540,   2.1753,   2.0751,   5.6991,  14.8510,   6.6366,  10.9443,   5.6622,   6.2998,   9.4659,   4.8600,   4.7423,   1.7000,   3.8656,   4.7486,   1.9685,   1.6010,   1.9196,   3.5745,  -0.0244,   2.9220
201903,   1.5090,   0.0646,  -0.5166,  -3.8058,   2.9483,  -2.0498,  -5.0304,  -4.5787,  -0.3463,  -3.4613,  -4.8337,  -8.4359,  -1.4133,  -3.4144,  -4.2954, -10.2387,  -1.5248,  -0.8372,   2.0016,   1.2259,   0.2003,   1.1135,   0.6701,  -2.5540,   0.2860,  -1.0392,  -0.5491,  -2.4441,  -1.2745,  -3.8569,  -1.9273,  -4.7331
201904,  -0.3992,   4.8319,   3.2976,   3.4178,   0.2672,   1.5601,   3.9135,   5.5866,   1.6592,   4.8972,   4.6566,  -4.1573,   1.0719,   1.5952,   2.3463,   0.7162,   1.2353,   3.5333,   3.0333,   3.7673,   6.0822,   4.4049,   4.2777,   3.7288,   5.9728,   3.2276,   4.1770,   7.1196,   4.9625,   7.4857,   5.6643,   4.4139
201905,  -7.6952,  -6.2165,  -7.7443,  -9.7431,  -8.1708,  -7.5369,  -7.4685, -12.7571, -10.4731,  -7.6227,  -9.2361, -12.7722,  -9.4760,  -7.9320, -11.1306, -12.2275,  -6.5594,  -5.5338,  -9.0040,  -6.7154,  -6.8213,  -7.2472,  -8.6141,  -8.3936,  -5.3615,  -6.4568,  -8.8005, -18.2653,  -9.0225, -10.1078, -11.2985,  -5.8684
201906,   6.5022,   4.2638,   9.1327,   7.7096,   2.5799,   6.7041,   7.3139,   7.0446,   0.7258,   6.6173,   8.0370,   2.2164,   0.0075,   3.1691,   4.4864,   3.1597,   8.2256,   9.0000,  10.3784,   7.5440,   9.2335,   8.9509,   8.4352,   7.0899,   7.7166,   7.0385,   8.8336,  12.5327,   6.3803,   7.6411,   8.7322,   7.6823
201907,  -3.1572,   2.1033,  -0.0393,  -0.3289,  -3.6975,   0.8875,  -1.1317,  -0.5683,  -3.3264,   0.5734,   0.4712,  -4.0148,  -2.6658,  -0.4977,  -3.7926, -11.5065,   3.0855,   0.5792,   3.0358,   2.0669,   2.2507,   0.9703,   0.8413,   0.9978,   1.7194,   0.6085,   2.2482,  -0.9679,   0.6367,   1.7807,  -0.8142,   0.6172
201908,  -4.8855,  -4.4309,  -4.1539,  -7.0319,  -6.4757,  -6.1638,  -5.4276, -10.2376,  -3.5206,  -6.2912,  -4.9345, -12.9491,  -7.0716,  -9.1870,  -5.3800, -13.0587,  -4.2762,  -4.7210,  -1.1685,  -1.1524,  -3.3353,  -3.0591,  -4.2307,  -3.4468,  -3.8862,  -2.4822,  -8.8234,  -5.7031,  -6.7227,  -6.1901, -11.8062,  -5.5782
201909,  -3.7503,   1.1183,   2.7084,   3.2928,  -3.0486,   4.2960,   4.9546,   7.7414,   0.1835,   5.3915,   5.6748,   8.1529,   3.5822,   4.8999,  10.8994,  17.4814,  -6.6993,  -1.7358,  -1.8296,   0.9006,  -1.2149,   2.2811,   2.8337,   3.8323,   1.4586,   3.4301,   4.9511,   6.8043,   5.8327,   5.8734,   6.2025,   3.6492
201910,   1.4590,   2.1984,   1.8290,   1.8277,   0.0812,   1.5635,   1.6618,  -0.2350,  -1.6540,   1.3220,  -0.0662, -11.5998,  -3.8634,  -3.2761,  -0.0179,   0.0710,   4.6565,   0.7084,   0.8289,   2.0826,  -1.7837,   0.2726,   0.8085,   2.5744,  -0.5523,   1.4637,   2.5327,   1.6543,  -0.3024,   2.5857,   0.1234,  -5.2539
201911,   7.6476,   3.8960,   0.8097,   5.0359,   0.7777,   4.3676,   2.1485,   2.4698,   5.7972,   3.2087,   1.3973,   1.1300,  -1.0006,   2.0968,   4.4293,   0.1556,  12.1718,   3.6466,   4.7497,   3.8854,   6.5808,   2.9937,   4.0322,   2.5235,   4.2482,   1.6108,   3.7028,   3.3161,   2.4353,   3.8032,   7.6261,  -1.2561
201912,   7.3862,   2.3070,   3.4572,   1.2150,  10.0101,   2.7364,   2.8082,   5.3144,   4.1323,   3.8127,   5.1868,   8.0716,  10.6716,   8.6096,   7.7974,   9.8085,  -2.3054,   1.0021,   2.1684,   2.3748,   2.4982,   2.8277,   2.1624,   2.1995,   2.8301,   2.6019,   4.3479,   3.5578,   3.7651,   1.9892,   4.7376,   9.1696
202001,   0.2587,  -0.1610,  -2.5590,  -4.2294,   5.6101,  -2.7577,  -5.5178,  -8.6950,   1.7163,  -6.3893,  -6.5654, -11.8913,   3.4993,  -8.6320, -13.7351, -18.4413,   4.9282,  -0.2273,   0.2814,  -1.2011,   2.2516,  -1.3933,  -1.4422,  -4.0099,   1.0703,   0.8162,  -5.8001,  -7.5722,  -4.3331,  -4.8506,  -7.7399,  -3.6696
202002,  -5.2260,  -6.5668,  -7.1400,  -9.0086,  -2.3288,  -7.2402, -10.5730, -10.1627,  -5.7896,  -9.0084,  -8.6608, -13.2606,  -4.5567, -10.9115, -11.8135, -15.7006,  -5.3837,  -5.6863,  -7.8820,  -9.4226,  -3.5327,  -7.5637,  -8.0727,  -7.1226,  -9.5065, -10.3346, -13.0172, -11.5870, -11.1589, -11.5587,  -6.7183, -12.7874
202003, -17.8505, -16.8645, -18.7334, -26.6572, -16.1455, -21.7008, -22.5480, -35.4136, -22.5113, -25.7764, -28.7622, -37.6237, -26.7695, -27.7826, -34.5046, -50.3447, -14.1113, -11.8553, -12.5312, -15.3040, -12.4529, -14.5295, -18.6307, -17.8892, -13.8529, -19.1472, -26.7364, -27.4884, -28.6500, -30.5194, -36.7335, -36.8960
202004,  24.9612,  15.1774,  13.1443,  23.0636,  15.1184,  13.4410,  12.9394,  29.5583,  23.2629,  11.4197,  12.9233,  35.6807,  22.9083,  18.0155,  44.2879,  34.3479,  19.3191,  24.0797,  15.2814,  13.9299,  17.0352,  11.8660,  14.9368,  14.7512,  12.0795,  10.6239,  20.4801,  21.2071,  18.0421,  18.7073,  26.1511,  48.0690
202005,  13.1878,   4.0104,   5.2421,   8.2355,  13.2984,   2.8816,   3.1668,   8.2537,   9.7384,   1.1956,   2.7947,   2.2690,  11.3233,   4.1382,   2.2735,   4.9129,  15.8194,  10.9400,   8.4852,   7.3150,  10.5629,   7.7804,   7.2629,   5.6495,   4.1736,   5.1299,   4.1264,   5.1517,   2.1439,   3.4194,   0.7122,  -0.3998
202006,  10.1489,   3.5605,   2.5196,   5.4420,  10.2500,   4.3764,   3.8379,  10.5108,   9.2907,   4.2678,   4.2542,   8.8099,  14.9004,   6.0599,   8.1532,  12.5241,   7.2125,   3.0160,   0.1209,   1.0212,  -0.1464,  -0.5996,   1.9268,   3.3171,  -1.5342,  -2.3397,   3.2080,   6.2291,   0.6755,   2.4410,   5.7613,   6.3616
202007,   1.3283,   3.9123,   1.0185,   2.1908,  13.6509,  -0.6657,  -0.3197,   0.4440,  12.0042,  -2.4205,  -0.8548,  -1.6895,   8.8581,   5.1367,   6.8194,  -3.3775,   4.7700,   8.8933,   7.7490,   5.1265,   4.7502,   6.7540,   4.0814,   6.1689,   5.9252,   5.4985,   4.6885,   2.1906,   3.7213,   0.4172,   3.1887,   0.3915
202008,   4.1066,   3.7674,   4.3417,   8.8007,   1.7664,   4.9142,   6.4862,  11.1404,  -1.9985,   3.5729,   4.7989,   8.0173,   3.3201,   6.1040,  12.3123,   6.2204,   6.7840,   6.7071,   3.4253,   5.7016,   1.0487,   1.6555,   5.5953,   5.3746,   2.7524,   0.6615,   4.7587,  13.7070,   3.3008,   3.6488,   4.5276,   1.8069
202009,   0.2632,  -3.0576,  -3.0076,  -3.7517,  -4.1041,  -5.6384,  -5.3903,  -2.0609,  -1.1501,  -3.9377,  -3.6777,  -4.9403,  -1.2553,  -8.7875,  -4.8527,  -8.6745,   1.7324,  -5.1025,  -1.1353,  -2.2964,  -1.5338,  -3.1291,  -2.5737,  -1.4116,  -4.2096,  -3.3101,  -3.9271,  -2.9988,  -5.1008,  -4.6873,  -0.2077,  -0.2413
202010,  -2.1258,   1.5899,   5.7921,   1.7748,  -2.1181,   1.7409,   3.6618,   0.3027,   0.3945,   6.9065,   8.6058,   3.4978,   2.1101,   3.8238,  -1.5466,  -1.1652,   2.4234,  -2.3416,   1.2778,  -1.3037,   1.7924,  -0.3215,   0.9837,   0.0482,   1.6853,   1.4494,   1.9036,   1.2766,   2.7822,   5.4275,   1.3644,  -2.2098
202011,  23.6695,  20.6132,  13.0989,  23.7953,  23.4119,  18.1548,  17.6284,  22.9356,  22.4260,  17.2170,  19.1721,  26.3676,  25.4439,  24.8197,  38.3515,  44.9449,  14.6692,  16.6239,  10.0741,  13.5339,  16.5372,   9.6554,  14.9063,  13.4424,  13.9413,   9.9955,  18.9758,  14.4936,  17.2011,  20.3249,  24.3927,  17.5674
202012,  13.0808,   6.1854,   9.1209,   9.9298,  13.1026,   8.6698,   7.0248,   9.3003,   9.1000,   6.7541,   7.9323,   7.2941,  10.5703,  10.1383,   8.5378,  23.8445,   8.9632,   7.9755,   7.3670,   4.0886,   5.8753,   5.2896,   4.7118,   3.1963,   7.0513,   3.6840,   4.6412,   2.6964,   5.1770,   7.7379,  10.2426,  -0.9260
202101,  18.9584,   4.5823,   3.6637,   4.4116,  22.5472,   3.4033,   2.5640,   9.8407,  23.4649,   3.1705,   3.2778,  13.6404,  32.7539,   9.4732,  72.4935,   7.0491,   2.4880,  -0.5787,  -2.0457,  -1.7351,   8.1549,   1.0359,  -1.1208,   0.8404,  -0.0317,   0.7951,   0.9279,  -0.2408,   1.4515,   0.7251,   6.2544,   5.1620
202102,   8.3230,   6.9129,  10.2337,  11.1021,  11.2260,   9.3273,   9.0354,  12.0725,  11.5426,  11.8352,  12.5329,  18.0400,  10.4286,  14.2937,  13.9694,  24.6978,   0.4688,   0.4347,   2.8651,   3.7082,  -0.8856,   1.6746,   6.5460,   4.5675,   5.4604,   2.5954,  12.2107,   9.6884,   9.9366,  14.0534,  13.1688,  -2.3186
202103,  -5.3432,   0.6604,   1.6189,   4.7970,  -2.0866,   4.7720,   7.0672,   5.3506,   0.5024,   7.6877,   7.3238,   1.0537,   4.8547,   5.0072,   6.8258,   3.5044,  -9.8411,  -3.2982,   0.5185,   4.2432,  -2.2585,   2.0300,   6.1394,   8.8236,   0.9203,   8.7055,   6.9262,   6.5475,   5.9041,   8.0532,   7.0484,   7.6938
202104,  -3.1496,   3.2056,   2.1166,   3.6227,  -1.9566,   0.6597,   1.9619,   2.7014,  -2.8142,   2.4329,  12.6494,  -0.7367,  -1.2182,   2.1092,   0.1717,   8.6380,   3.3546,   5.8801,   3.6727,   4.6365,   2.1394,   3.0418,   4.0652,   4.1541,   3.9020,   4.2354,   4.5558,   4.3751,   4.4130,   5.7830,  -0.1345,   3.4045
202105,  -0.7982,  -0.1149,   1.0926,   3.6475,  -1.2565,   2.6711,   3.4524,   4.3314,   2.8292,   3.4553,   3.4997,   6.8087,   1.6320,   8.7709,  19.2184,  25.3582,  -5.5258,  -3.0999,  -1.1807,   0.2080,  -3.3880,  -0.8260,   0.2594,   0.5191,  -0.2419,   0.6164,   2.8042,   5.1036,   2.8614,   2.8248,   4.4336,   1.2416
202106,   7.5533,   4.4073,   2.5048,  -0.4671,   5.0187,  -0.8598,  -2.4739,   1.6453,   2.9014,  -2.3288,   0.2002,  -1.9677,   8.3087,   2.0991,   7.6978,   6.8836,  10.0805,   7.1532,   4.1070,   1.8218,   5.6981,   1.0019,  -0.8312,  -1.5602,   0.1737,  -1.9654,  -2.7055,  -2.4989,  -3.6252,  -4.4008,  -0.8678,   2.2598
202107, -10.3360,  -1.9196,  -0.0489,  -0.0695,  -8.0045,  -1.6700,  -1.3127,  -1.8859,  -8.2160,  -3.0728,  -0.1043,   0.6918,  -5.3648,  -0.9708,  -0.6311,  -2.0666,  -4.2491,   3.6129,   3.6277,   2.6524,  -3.9119,   2.4896,   2.1300,   0.2687,  -3.4639,   0.7720,   0.5384,  -2.7877,  -3.6000,  -0.8355,  -2.6672,   0.2121
202108,   3.5239,  -1.4808,   1.0200,   2.1425,   4.7428,   1.7520,   0.8413,   0.0516,   2.7608,   0.5019,   1.9597,   1.4025,   1.5848,   3.1854,   2.6807,   2.5544,   2.4271,   2.0817,   4.8007,   1.7228,   2.5228,   0.6882,   1.0756,   2.3800,   0.6951,   2.5561,   1.1794,   3.3761,   1.9603,   3.8609,   6.3143,  -2.5078
202109,  -5.7119,  -3.9170,  -4.3923,  -4.4018,  -3.1611,  -4.4149,  -4.5445,  -2.8161,  -1.7833,  -1.5597,  -1.2306,  -0.1998,   1.2884,   1.1569,   1.6624,  -0.6934,  -4.2099,  -2.9588,  -5.1514,  -5.6079,  -4.5201,  -5.0651,  -4.4055,  -4.7097,  -1.1096,  -4.3528,  -2.8092,  -5.0266,   1.3093,  -0.5785,  -6.3149,  -3.9150
202110,  -2.0008,   3.7794,   6.3129,   4.1283,  -3.2128,   2.5934,   5.8527,   4.0275,  -1.6905,   2.4760,   4.0369,   2.2046,   2.9004,   2.6970,   3.3641,   1.5837,   3.7186,  11.0138,   7.8825,   6.2391,   4.3359,   4.3056,   6.5091,   3.6532,   4.8609,   4.3039,   4.4842,   0.3299,   4.9054,   4.3923,   4.4125,   0.0911
202111, -11.1360,  -5.6125,  -0.4642,  -3.4645,  -8.8532,  -3.9370,   0.8615,   0.7288,  -9.9467,  -3.9557,  -1.0710,  -3.3727,  -7.0783,  -1.5505,  -2.1645,  -2.2688, -11.7549,  -4.7026,  -3.5275,  -1.2822,  -7.3194,  -4.1081,  -1.1262,  -2.4033,  -7.2152,  -2.6693,  -2.9636,  -2.1870,  -5.1062,  -3.2152,  -3.0882,  -2.9781
202112,  -7.2303,   2.3581,   2.3025,   1.3626,  -7.3783,   5.9855,   4.6834,   5.9117,  -4.6033,   4.1355,   5.2672,   1.4034,   1.3637,   2.9638,   2.8088,   3.1037,  -5.9276,   2.5781,   4.1470,   5.1513,   0.8346,   5.6343,   7.3554,   5.9378,   3.0672,   6.8081,   6.0104,   4.4590,   5.3193,   5.1591,   4.8469,   4.8808
202201, -16.7428,  -8.1611, -10.5025,  -8.4052, -11.7689,  -7.9937,  -8.0669,  -8.1037,  -9.1396,  -1.2864,  -2.7179,  -3.4210,  -2.2147,  -0.2798,  -0.0416,  -3.1446, -17.4118, -15.5175, -14.2007,  -8.8568, -11.9507,  -6.6756,  -7.4883,  -3.9493,  -4.0237,  -5.4269,  -2.9811,  -0.9337,   3.1489,   0.7473,   1.3493,  -6.8356
